"inst_cat","institutioncode","catalognumber","key","eventdate","latitude","longitude","name","collectioncode","source"
"mvz_295","MVZ","295","urn:occurrence:Arctos:MVZ:Egg:295:1460403","1893-04-04","29.8981","-91.9061","Butorides virescens virescens","Bird eggs/nests","vertnet"
"mvz_4499","MVZ","4499","urn:occurrence:Arctos:MVZ:Egg:4499:1554103","1917-05-01","39.0384","-76.3225","Butorides virescens virescens","Bird eggs/nests","vertnet"
"mvz_4503","MVZ","4503","urn:occurrence:Arctos:MVZ:Egg:4503:454364","1919-05-08","38.9631","-76.9321","Butorides virescens virescens","Bird eggs/nests","vertnet"
"mvz_4504","MVZ","4504","urn:occurrence:Arctos:MVZ:Egg:4504:1626592","1919-05-08","38.9631","-76.9321","Butorides virescens virescens","Bird eggs/nests","vertnet"
"mvz_4509","MVZ","4509","urn:occurrence:Arctos:MVZ:Egg:4509:1793868","1905-04-30","36.9746516","-122.0068146","Butorides virescens anthonyi","Bird eggs/nests","vertnet"
"mvz_7388","MVZ","7388","urn:occurrence:Arctos:MVZ:Egg:7388:1139354","1916-05-26","36.898","-95.926","Butorides virescens virescens","Bird eggs/nests","vertnet"
"mvz_856","MVZ","856","urn:occurrence:Arctos:MVZ:Egg:856:138308","1900-05-25","38.525388","-121.49757","Butorides virescens anthonyi","Bird eggs/nests","vertnet"
"mvz_857","MVZ","857","urn:occurrence:Arctos:MVZ:Egg:857:1033191","1900-05-25","38.525388","-121.49757","Butorides virescens anthonyi","Bird eggs/nests","vertnet"
"mvz_3620","MVZ","3620","urn:occurrence:Arctos:MVZ:Egg:3620:335469","1921-05-07","34.073972","-118.034589","Butorides virescens anthonyi","Bird eggs/nests","vertnet"
"mvz_4497","MVZ","4497","urn:occurrence:Arctos:MVZ:Egg:4497:581921","1904-06-12","42.93833","-78.685","Butorides virescens virescens","Bird eggs/nests","vertnet"
"mvz_4502","MVZ","4502","urn:occurrence:Arctos:MVZ:Egg:4502:221185","1918-05-30","38.9631","-76.9321","Butorides virescens virescens","Bird eggs/nests","vertnet"
"lacm_109171","LACM","109171","040192ba-74f9-419a-aafb-fd8282181f80","1995-09-02","34.0320587","-118.301651","Butorides virescens anthonyi","Birds","vertnet"
"lacm_113916","LACM","113916","6c563fa9-af9f-4938-9e62-27791fdbb1e3","2004-07-14","29.7694473","-81.2541885","Butorides virescens virescens","Birds","vertnet"
"lacm_112587","LACM","112587","c7f10456-cbbf-4c74-8ad2-8c831a02af64","2003-10-02","33.7555809","-117.9832382","Butorides virescens anthonyi","Birds","vertnet"
"lacm_114100","LACM","114100","5f432388-b5df-4f43-bfeb-919a0c65a145","2005-10-01","34.0320587","-118.301651","Butorides virescens anthonyi","Birds","vertnet"
"lacm_111828","LACM","111828","f0120e11-fb99-4d80-ac61-463f4a256a31","2001-10-10","34.260054","-118.3790588","Butorides virescens anthonyi","Birds","vertnet"
"lacm_110207","LACM","110207","d6b2beab-af1e-4c6b-bc53-c91da9018fc0","1997-09-16","34.0051526","-118.4127149","Butorides virescens anthonyi","Birds","vertnet"
"lacm_110762","LACM","110762","06f94c40-7199-4d10-92f3-debd6d6ca567","1998-10-09","34.0085106","-118.4984131","Butorides virescens anthonyi","Birds","vertnet"
"lacm_114655","LACM","114655","c31d74bf-fcc3-41c8-a320-96e97a7197af","2007-05-01","33.6904955","-118.0063819","Butorides virescens anthonyi","Birds","vertnet"
"lacm_113622","LACM","113622","abf16c08-936a-41f7-8cd3-e1a7ecb3a468","2004-04-30","37.6217099","-118.7343978","Butorides virescens anthonyi","Birds","vertnet"
"lacm_113884","LACM","113884","6ad6199c-004c-4144-b8c4-62d5d195215c","2003-08-05","33.7756966","-118.1892216","Butorides virescens anthonyi","Birds","vertnet"
"lacm_114083","LACM","114083","3ab91bb6-76ed-4405-8adb-1b570205cbf1","2005-06-15","33.7447357","-117.9892235","Butorides virescens anthonyi","Birds","vertnet"
"lacm_114048","LACM","114048","1cad5d7f-0725-4350-907d-ae9764bcd520","2005-09-23","33.7361891","-118.2884216","Butorides virescens anthonyi","Birds","vertnet"
"lacm_114444","LACM","114444","846265b5-99bc-45cf-ada3-71565d00aec3","2006-09-19","33.9195576","-118.4062164","Butorides virescens anthonyi","Birds","vertnet"
"lacm_112100","LACM","112100","2ed1c4d1-2c79-4b27-b1ad-98360a04b838","2002-08-29","33.9641998","-118.3930687","Butorides virescens anthonyi","Birds","vertnet"
"lacm_102662","LACM","102662","1dc0acad-5b2b-4c3c-a597-50d1de902261","1984-10-22","33.966259","-116.6490936","Butorides virescens anthonyi","Birds","vertnet"
"lacm_100258","LACM","100258","66cd5908-e20f-46b1-8a1d-d07bc7addd24","1982-06-28","34.1444969","-118.1300507","Butorides virescens anthonyi","Birds","vertnet"
"lacm_114516","LACM","114516","aaa311a6-de12-4edd-9800-70a78bf8b7f3","2006-10-09","33.6904955","-118.0063819","Butorides virescens anthonyi","Birds","vertnet"
"lacm_100748","LACM","100748","4b7f4600-44e0-41ea-8117-fcf291a5ea89","1982-09-01","33.4483414","-112.0740051","Butorides virescens anthonyi","Birds","vertnet"
"lacm_112002","LACM","112002","7dbae230-60b9-42bd-a31b-87f974f9e329","2002-05-01","34.0284065","-118.0496407","Butorides virescens anthonyi","Birds","vertnet"
"lacm_112474","LACM","112474","d9035196-6988-48d3-9978-614d293b5250","2003-08-21","33.7671611","-118.1572723","Butorides virescens anthonyi","Birds","vertnet"
"lacm_110563","LACM","110563","b26a43d1-7d06-44e0-8fff-db1f5e078bb6","1998-09-22","33.8320503","-118.3349152","Butorides virescens anthonyi","Birds","vertnet"
"lacm_111113","LACM","111113","33ca2207-69d9-4d7a-b8a5-aee12929ce98","2000-06-21","33.9809574","-118.4457196","Butorides virescens anthonyi","Birds","vertnet"
"lacm_101069","LACM","101069","f2e75416-ceaa-4e7a-9e7b-40996e853f58","1983-03-05","34.133","-118.0333","Butorides virescens anthonyi","Birds","vertnet"
"lacm_108380","LACM","108380","5cb2809d-6983-439d-9098-61454dfb030e","1994-05-17","34.1428413","-118.251442","Butorides virescens anthonyi","Birds","vertnet"
"lacm_100434","LACM","100434","1c3ac41e-01fc-4868-9d61-276fb7b4fb79","1982-10-25","33.8901787","-118.3921432","Butorides virescens anthonyi","Birds","vertnet"
"lacm_101297","LACM","101297","22980a6d-ea05-4380-ba7c-07efba8441c3","1983-11-09","33.966259","-116.6490936","Butorides virescens anthonyi","Birds","vertnet"
"lacm_14360","LACM","14360","05273f8e-1d16-4b37-841b-76b87496387f","1927-09-08","33.9651","-118.1549","Butorides virescens anthonyi","Birds","vertnet"
"lacm_5359","LACM","5359","07509d28-86ad-469c-907b-fd7c2682e35c","1910-08-25","33.7833333","-118.25","Butorides virescens anthonyi","Birds","vertnet"
"lacm_5362","LACM","5362","0e8e7b5a-884d-42fd-a4b7-920541a00331","1899-11-25","34.0689316","-118.0298691","Butorides virescens anthonyi","Birds","vertnet"
"lacm_88853","LACM","88853","1c847e96-6862-4050-85ca-106e5a3bfdba","1976-09-10","33.9651","-118.1549","Butorides virescens anthonyi","Birds","vertnet"
"lacm_13944","LACM","13944","231d410c-93ac-487d-af6f-2829660d2591","1905-05-13","34.05","-117.983333","Butorides virescens anthonyi","Birds","vertnet"
"lacm_109301","LACM","109301","23a1682c-327b-4b16-bafb-81d1453b7e1d","1996-04-16","33.6904955","-118.0063819","Butorides virescens anthonyi","Birds","vertnet"
"lacm_5361","LACM","5361","2437845d-fa09-416e-b8e1-b025d888c1b6","1903-04-25","34.0689316","-118.0298691","Butorides virescens anthonyi","Birds","vertnet"
"lacm_4460","LACM","4460","35bab173-3401-4c58-ad07-64b97dca45b0","1920-05-11","33.5738182","-114.6567764","Butorides virescens anthonyi","Birds","vertnet"
"lacm_86487","LACM","86487","54bbef08-32da-4fa1-951b-b7e95ab0db3a",NA,"33.8108199","-118.2967341","Butorides virescens anthonyi","Birds","vertnet"
"lacm_20761","LACM","20761","592214ee-04b7-4271-a2f4-95fb84e1c40d","1910-08-23","33.9666667","-118.05","Butorides virescens anthonyi","Birds","vertnet"
"lacm_14860","LACM","14860","5ceb9b90-cba5-458c-b013-6d4599423c20","1928-04-15","34.257267","-118.6021576","Butorides virescens anthonyi","Birds","vertnet"
"lacm_5363","LACM","5363","6c2772a8-7351-4866-a1ca-a073cafba750","1899-08-27","34","-118.25","Butorides virescens anthonyi","Birds","vertnet"
"lacm_20763","LACM","20763","766f1688-0adc-46ca-a4f5-32cd1103cd0b","1910-08-30","33.9666667","-118.05","Butorides virescens anthonyi","Birds","vertnet"
"lacm_2593","LACM","2593","8618b7ba-d188-45a7-b357-f9c4916f572c","1918-07-03","33.8","-118.2833333","Butorides virescens anthonyi","Birds","vertnet"
"lacm_5357","LACM","5357","b4f443f8-dcb8-4a25-a34f-de8253083cf6","1894-03-21","28.548481","-81.3649902","Butorides virescens virescens","Birds","vertnet"
"lacm_3171","LACM","3171","b64fca57-1d4f-4127-8e29-0be9ae8f2ac7","1919-04-04","34.2","-118.1","Butorides virescens anthonyi","Birds","vertnet"
"lacm_20760","LACM","20760","c7d0a9ba-5c8d-4a03-b73c-5fdebe8652ca","1907-06-07","35.2945158","-118.9058646","Butorides virescens anthonyi","Birds","vertnet"
"lacm_4994","LACM","4994","cf411ac3-94a2-43f6-8206-d7259206dabf","1925-05-19","33.9666667","-118.3666667","Butorides virescens anthonyi","Birds","vertnet"
"lacm_88852","LACM","88852","d08a17a0-23bb-46b6-81e8-a23619dd12e6",NA,"34.1444969","-118.1300507","Butorides virescens anthonyi","Birds","vertnet"
"lacm_20762","LACM","20762","d8713ee9-dfd6-41c5-9450-d4288f212921","1910-08-23","33.9666667","-118.05","Butorides virescens anthonyi","Birds","vertnet"
"lacm_51818","LACM","51818","daf35bb5-d9df-4c29-92f2-589e551fb4b9","1948-06-28","37.5833333","-118.6833333","Butorides virescens anthonyi","Birds","vertnet"
"lacm_3687","LACM","3687","e53afdee-26c4-4d23-82d2-333677a92342","1919-10-24","33.5738182","-114.6567764","Butorides virescens anthonyi","Birds","vertnet"
"lacm_86486","LACM","86486","e570e194-8754-4e16-bde8-2f34cb91edd1",NA,"33.8108199","-118.2967341","Butorides virescens anthonyi","Birds","vertnet"
"lacm_957","LACM","957","ed1ffbc3-07b3-4ddc-bc8c-a57fbfb33ca9","1915-10-09","33.8","-118.2833333","Butorides virescens anthonyi","Birds","vertnet"
"lacm_80877","LACM","80877","f045e619-e0bb-45b5-a069-8fdff2fbb2bd","1967-03-21","33.9296875","-117.5525665","Butorides virescens anthonyi","Birds","vertnet"
"lacm_5358","LACM","5358","f63ee6ca-7944-4eee-ab8f-47fda7c14554","1894-03-21","28.548481","-81.3649902","Butorides virescens virescens","Birds","vertnet"
"lacm_86083","LACM","86083","f7a26134-accd-4768-92cf-caa9d18902de","1977-02-13","27.3822014","-80.4387096","Butorides virescens virescens","Birds","vertnet"
"psm_bird-00522","PSM","Bird-00522","urn:catalog:PSM:Bird:Bird-00522","1944-05-25","45.5234515","-122.6762071","Butorides virescens","Bird","vertnet"
"psm_bird-02546","PSM","Bird-02546","urn:catalog:PSM:Bird:Bird-02546","1947-08-09","45.489578","-122.569863","Butorides virescens","Bird","vertnet"
"psm_bird-03291","PSM","Bird-03291","urn:catalog:PSM:Bird:Bird-03291","1948-08-10","45.533545","-122.640896","Butorides virescens","Bird","vertnet"
"psm_bird-04527","PSM","Bird-04527","urn:catalog:PSM:Bird:Bird-04527","1951-08-20","45.481819","-122.629766","Butorides virescens","Bird","vertnet"
"psm_bird-04558","PSM","Bird-04558","urn:catalog:PSM:Bird:Bird-04558","1951-09-26","45.4562159","-123.8440137","Butorides virescens","Bird","vertnet"
"psm_bird-04908","PSM","Bird-04908","urn:catalog:PSM:Bird:Bird-04908","1923-06-11","44.0517884","-124.0665069","Butorides virescens","Bird","vertnet"
"psm_bird-04909","PSM","Bird-04909","urn:catalog:PSM:Bird:Bird-04909","1935-08-19","45.298921","-122.359863","Butorides virescens","Bird","vertnet"
"psm_bird-04910","PSM","Bird-04910","urn:catalog:PSM:Bird:Bird-04910","1935-08-19","45.298921","-122.359863","Butorides virescens","Bird","vertnet"
"psm_bird-04911","PSM","Bird-04911","urn:catalog:PSM:Bird:Bird-04911","1937-01-13","45.298921","-122.359863","Butorides virescens","Bird","vertnet"
"psm_bird-04912","PSM","Bird-04912","urn:catalog:PSM:Bird:Bird-04912","1921-08-12","36.188179","-94.5405197","Butorides virescens","Bird","vertnet"
"psm_bird-04913","PSM","Bird-04913","urn:catalog:PSM:Bird:Bird-04913","1921-08-12","36.188179","-94.5405197","Butorides virescens","Bird","vertnet"
"psm_bird-05401","PSM","Bird-05401","urn:catalog:PSM:Bird:Bird-05401","1954-08-05","45.4562159","-123.8440137","Butorides virescens","Bird","vertnet"
"psm_bird-08589","PSM","Bird-08589","urn:catalog:PSM:Bird:Bird-08589","1954-07-24","47.250781","-122.381626","Butorides virescens","Bird","vertnet"
"psm_bird-08590","PSM","Bird-08590","urn:catalog:PSM:Bird:Bird-08590","1955-05-01","46.4476278","-120.4203382","Butorides virescens","Bird","vertnet"
"psm_bird-09331","PSM","Bird-09331","urn:catalog:PSM:Bird:Bird-09331","1966-09-10","46.950645","-124.051005","Butorides virescens","Bird","vertnet"
"psm_bird-09646","PSM","Bird-09646","urn:catalog:PSM:Bird:Bird-09646","1967-05-15","46.950645","-124.051005","Butorides virescens","Bird","vertnet"
"psm_bird-10667","PSM","Bird-10667","urn:catalog:PSM:Bird:Bird-10667","1954-07-24","47.2530556","-122.4430556","Butorides virescens","Bird","vertnet"
"psm_bird-11189","PSM","Bird-11189","urn:catalog:PSM:Bird:Bird-11189","1989-09-06","47.5706548","-122.2220673","Butorides virescens","Bird","vertnet"
"psm_bird-11862","PSM","Bird-11862","urn:catalog:PSM:Bird:Bird-11862","1941-05-24","29.5582409","-96.3352432","Butorides virescens","Bird","vertnet"
"psm_bird-11863","PSM","Bird-11863","urn:catalog:PSM:Bird:Bird-11863","1941-05-24","29.5582409","-96.3352432","Butorides virescens","Bird","vertnet"
"psm_bird-11864","PSM","Bird-11864","urn:catalog:PSM:Bird:Bird-11864","1941-05-24","29.5582409","-96.3352432","Butorides virescens","Bird","vertnet"
"psm_bird-11866","PSM","Bird-11866","urn:catalog:PSM:Bird:Bird-11866","1925-05-22","36.606617","-120.189045","Butorides virescens","Bird","vertnet"
"psm_bird-11867","PSM","Bird-11867","urn:catalog:PSM:Bird:Bird-11867","1933-05-18","35.4813956","-120.5225944","Butorides virescens","Bird","vertnet"
"psm_bird-11868","PSM","Bird-11868","urn:catalog:PSM:Bird:Bird-11868","1909-06-27","31.7231903","-110.1884308","Butorides virescens","Bird","vertnet"
"psm_bird-11869","PSM","Bird-11869","urn:catalog:PSM:Bird:Bird-11869","1914-07-06","34.400341","-118.9507599","Butorides virescens","Bird","vertnet"
"psm_bird-11999","PSM","Bird-11999","urn:catalog:PSM:Bird:Bird-11999","1894-05-01","44.3050694","-69.9769954","Butorides virescens","Bird","vertnet"
"psm_bird-12277","PSM","Bird-12277","urn:catalog:PSM:Bird:Bird-12277",NA,"40.7999992","-96.6669922","Butorides virescens","Bird","vertnet"
"psm_bird-12945","PSM","Bird-12945","urn:catalog:PSM:Bird:Bird-12945","1990-05-05","46.9753708","-123.7839968","Butorides virescens","Bird","vertnet"
"psm_bird-17573","PSM","Bird-17573","urn:catalog:PSM:Bird:Bird-17573","1941-09-13","37.9801756","-96.1633529","Butorides virescens","Bird","vertnet"
"psm_bird-17575","PSM","Bird-17575","urn:catalog:PSM:Bird:Bird-17575","1939-07-04","44.0520691","-123.0867536","Butorides virescens","Bird","vertnet"
"psm_bird-20427","PSM","Bird-20427","urn:catalog:PSM:Bird:Bird-20427","1993-07-10","47.0378741","-122.9006951","Butorides virescens","Bird","vertnet"
"psm_bird-20466","PSM","Bird-20466","urn:catalog:PSM:Bird:Bird-20466","1993-04-27","47.0564405","-123.10215","Butorides virescens","Bird","vertnet"
"psm_bird-20467","PSM","Bird-20467","urn:catalog:PSM:Bird:Bird-20467","1993-08-26","46.8217664","-123.0962516","Butorides virescens","Bird","vertnet"
"psm_bird-20538","PSM","Bird-20538","urn:catalog:PSM:Bird:Bird-20538","1993-07-06","46.7162136","-122.9542972","Butorides virescens","Bird","vertnet"
"psm_bird-21100","PSM","Bird-21100","urn:catalog:PSM:Bird:Bird-21100","1994-07-22","46.8567663","-122.8529094","Butorides virescens","Bird","vertnet"
"psm_bird-21101","PSM","Bird-21101","urn:catalog:PSM:Bird:Bird-21101","1994-07-18","47.0378741","-122.9006951","Butorides virescens","Bird","vertnet"
"psm_bird-21369","PSM","Bird-21369","urn:catalog:PSM:Bird:Bird-21369","1995-08-02","47.0378741","-122.9006951","Butorides virescens","Bird","vertnet"
"psm_bird-22271","PSM","Bird-22271","urn:catalog:PSM:Bird:Bird-22271","1997-04-06","30.2937941","-90.3351259","Butorides virescens","Bird","vertnet"
"psm_bird-22444","PSM","Bird-22444","urn:catalog:PSM:Bird:Bird-22444","1998-07-31","46.9812063","-123.6026629","Butorides virescens","Bird","vertnet"
"ucm_1110","UCM","1110","urn:occurrence:Arctos:UCM:Bird:1110:2543799","1917-05-25","42.466314","-76.514193","Butorides virescens virescens","Bird specimens","vertnet"
"ucm_3934","UCM","3934","urn:occurrence:Arctos:UCM:Bird:3934:2544105","1940-04-24","30.4856331","-89.0269814","Butorides virescens virescens","Bird specimens","vertnet"
"ucm_4479","UCM","4479","urn:occurrence:Arctos:UCM:Bird:4479:2543754","1942-06-18","41.43111","-81.3925","Butorides virescens","Bird specimens","vertnet"
"uwbm_10018","UWBM","10018","urn:catalog:UWBM:Bird:10018","1930-02-03","25.4118597","-80.9721253","Butorides virescens","Bird","vertnet"
"uwbm_13470","UWBM","13470","urn:catalog:UWBM:Bird:13470","1949-08-22","47.9128756","-122.0981848","Butorides virescens","Bird","vertnet"
"uwbm_26380","UWBM","26380","urn:catalog:UWBM:Bird:26380","1968-09-24","47.7573202","-122.2440148","Butorides virescens","Bird","vertnet"
"uwbm_27020","UWBM","27020","urn:catalog:UWBM:Bird:27020","1923-05-15","36.1434198","-95.9326171","Butorides virescens","Bird","vertnet"
"uwbm_27021","UWBM","27021","urn:catalog:UWBM:Bird:27021","1925-05-22","36.606617","-120.189045","Butorides virescens","Bird","vertnet"
"uwbm_32750","UWBM","32750","urn:catalog:UWBM:Bird:32750","1980-04-19","31.1517075","-82.3519707","Butorides virescens","Bird","vertnet"
"uwbm_34128","UWBM","34128","urn:catalog:UWBM:Bird:34128","1981-07-31","33.4222685","-111.8226402","Butorides virescens","Bird","vertnet"
"uwbm_34286","UWBM","34286","urn:catalog:UWBM:Bird:34286","1912-04-09","40.0474601","-75.4377937","Butorides virescens","Bird","vertnet"
"uwbm_34287","UWBM","34287","urn:catalog:UWBM:Bird:34287","1938-07-11","29.7093398","-95.0193748","Butorides virescens","Bird","vertnet"
"uwbm_34664","UWBM","34664","urn:catalog:UWBM:Bird:34664","1885-05-23","29.5364244","-82.5196838","Butorides virescens","Bird","vertnet"
"uwbm_35962","UWBM","35962","urn:catalog:UWBM:Bird:35962","1977-05-19","43.9145244","-69.9653278","Butorides virescens","Bird","vertnet"
"uwbm_38290","UWBM","38290","urn:catalog:UWBM:Bird:38290","1982-08-20","30.0324384","-89.8833157","Butorides virescens","Bird","vertnet"
"uwbm_40818","UWBM","40818","urn:catalog:UWBM:Bird:40818","1985-08-22","44.76677","-85.5824875","Butorides virescens","Bird","vertnet"
"uwbm_45348","UWBM","45348","urn:catalog:UWBM:Bird:45348","1988-05-01","29.8251898","-93.2419202","Butorides virescens","Bird","vertnet"
"uwbm_45382","UWBM","45382","urn:catalog:UWBM:Bird:45382","1897-05-05","43.6772098","-95.1549261","Butorides virescens","Bird","vertnet"
"uwbm_45754","UWBM","45754","urn:catalog:UWBM:Bird:45754","1988-05-02","29.7533496","-93.7612724","Butorides virescens","Bird","vertnet"
"uwbm_45810","UWBM","45810","urn:catalog:UWBM:Bird:45810","1988-05-01","29.8251898","-93.2419202","Butorides virescens","Bird","vertnet"
